# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-04-25 05:40:49 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09427520 COLORADO RIVER BELOW PARKER DAM, AZ-CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 09427520
#            TS   parameter     statistic     Description
#          5403       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5403_00060_00003	5403_00060_00003_cd
USGS	09427520	2003-10-09	6650	A
USGS	09427520	2003-10-10	9550	A
USGS	09427520	2003-10-11	11700	A
USGS	09427520	2003-10-12	10100	A
USGS	09427520	2003-10-13	9880	A
USGS	09427520	2003-10-14	9900	A
USGS	09427520	2003-10-15	9850	A
USGS	09427520	2003-10-16	6570	A
USGS	09427520	2003-10-17	9690	A
USGS	09427520	2003-10-18	10700	A
USGS	09427520	2003-10-19	10400	A
USGS	09427520	2003-10-20	10400	A
USGS	09427520	2003-10-21	10800	A
USGS	09427520	2003-10-22	10300	A
USGS	09427520	2003-10-23	6490	A
USGS	09427520	2003-10-24	9470	A
USGS	09427520	2003-10-25	9350	A
USGS	09427520	2003-10-26	9330	A
USGS	09427520	2003-10-27	9240	A
USGS	09427520	2003-10-28	8870	A
USGS	09427520	2003-10-29	10100	A
USGS	09427520	2003-10-30	6870	A
USGS	09427520	2003-10-31	9020	A
USGS	09427520	2003-11-01	8840	A
USGS	09427520	2003-11-02	8530	A
USGS	09427520	2003-11-03	7820	A
USGS	09427520	2003-11-04	7490	A
USGS	09427520	2003-11-05	6650	A
USGS	09427520	2003-11-06	5840	A
USGS	09427520	2003-11-07	7490	A
USGS	09427520	2003-11-08	7460	A
USGS	09427520	2003-11-09	7570	A
USGS	09427520	2003-11-10	6610	A
USGS	09427520	2003-11-11	6880	A
USGS	09427520	2003-11-12	5370	A
USGS	09427520	2003-11-13	4650	A
USGS	09427520	2003-11-14	4450	A
USGS	09427520	2003-11-15	5510	A
USGS	09427520	2003-11-16	5320	A
USGS	09427520	2003-11-17	5050	A
USGS	09427520	2003-11-18	4450	A
USGS	09427520	2003-11-19	4090	A
USGS	09427520	2003-11-20	5250	A
USGS	09427520	2003-11-21	6030	A
USGS	09427520	2003-11-22	6490	A
USGS	09427520	2003-11-23	6560	A
USGS	09427520	2003-11-24	5830	A
USGS	09427520	2003-11-25	5960	A
USGS	09427520	2003-11-26	7590	A
USGS	09427520	2003-11-27	4830	A
USGS	09427520	2003-11-28	5690	A
USGS	09427520	2003-11-29	5160	A
USGS	09427520	2003-11-30	5120	A
USGS	09427520	2003-12-01	4890	A
USGS	09427520	2003-12-02	7260	A
USGS	09427520	2003-12-03	6760	A
USGS	09427520	2003-12-04	5730	A
USGS	09427520	2003-12-05	7420	A
USGS	09427520	2003-12-06	7020	A
USGS	09427520	2003-12-07	6390	A
USGS	09427520	2003-12-08	6480	A
USGS	09427520	2003-12-09	5690	A
USGS	09427520	2003-12-10	5580	A
USGS	09427520	2003-12-11	4070	A
USGS	09427520	2003-12-12	5330	A
USGS	09427520	2003-12-13	6320	A
USGS	09427520	2003-12-14	6630	A
USGS	09427520	2003-12-15	6560	A
USGS	09427520	2003-12-16	6100	A
USGS	09427520	2003-12-17	6120	A
USGS	09427520	2003-12-18	4820	A
USGS	09427520	2003-12-19	5950	A
USGS	09427520	2003-12-20	5360	A
USGS	09427520	2003-12-21	4840	A
USGS	09427520	2003-12-22	2860	A
USGS	09427520	2003-12-23	6330	A
USGS	09427520	2003-12-24	6780	A
USGS	09427520	2003-12-25	3170	A
USGS	09427520	2003-12-26	7510	A
USGS	09427520	2003-12-27	4380	A
USGS	09427520	2003-12-28	7010	A
USGS	09427520	2003-12-29	5090	A
USGS	09427520	2003-12-30	3760	A
USGS	09427520	2003-12-31	5630	A
USGS	09427520	2004-01-01	3510	A
USGS	09427520	2004-01-02	4810	A
USGS	09427520	2004-01-03	5210	A
USGS	09427520	2004-01-04	4710	A
USGS	09427520	2004-01-05	4420	A
USGS	09427520	2004-01-06	3660	A
USGS	09427520	2004-01-07	3300	A
USGS	09427520	2004-01-08	3160	A
USGS	09427520	2004-01-09	3080	A
USGS	09427520	2004-01-10	6870	A
USGS	09427520	2004-01-11	5700	A
USGS	09427520	2004-01-12	6640	A
USGS	09427520	2004-01-13	6970	A
USGS	09427520	2004-01-14	5570	A
USGS	09427520	2004-01-15	5100	A
USGS	09427520	2004-01-16	6070	A
USGS	09427520	2004-01-17	6510	A
USGS	09427520	2004-01-18	7170	A
USGS	09427520	2004-01-19	7160	A
USGS	09427520	2004-01-20	6040	A
USGS	09427520	2004-01-21	5330	A
USGS	09427520	2004-01-22	4150	A
USGS	09427520	2004-01-23	6570	A
USGS	09427520	2004-01-24	6640	A
USGS	09427520	2004-01-25	6680	A
USGS	09427520	2004-01-26	5400	A
USGS	09427520	2004-01-27	5990	A
USGS	09427520	2004-01-28	5660	A
USGS	09427520	2004-01-29	5930	A
USGS	09427520	2004-01-30	6800	A
USGS	09427520	2004-01-31	6820	A
USGS	09427520	2004-02-01	7230	A
USGS	09427520	2004-02-02	7100	A
USGS	09427520	2004-02-03	7540	A
USGS	09427520	2004-02-04	6790	A
USGS	09427520	2004-02-05	6580	A
USGS	09427520	2004-02-06	8290	A
USGS	09427520	2004-02-07	8180	A
USGS	09427520	2004-02-08	7780	A
USGS	09427520	2004-02-09	7770	A
USGS	09427520	2004-02-10	7360	A
USGS	09427520	2004-02-11	6920	A
USGS	09427520	2004-02-12	6630	A
USGS	09427520	2004-02-13	9340	A
USGS	09427520	2004-02-14	9170	A
USGS	09427520	2004-02-15	8340	A
USGS	09427520	2004-02-16	8420	A
USGS	09427520	2004-02-17	7050	A
USGS	09427520	2004-02-18	7310	A
USGS	09427520	2004-02-19	6960	A
USGS	09427520	2004-02-20	8990	A
USGS	09427520	2004-02-21	9220	A
USGS	09427520	2004-02-22	8380	A
USGS	09427520	2004-02-23	5810	A
USGS	09427520	2004-02-24	3940	A
USGS	09427520	2004-02-25	3680	A
USGS	09427520	2004-02-26	4220	A
USGS	09427520	2004-02-27	3460	A
USGS	09427520	2004-02-28	6780	A
USGS	09427520	2004-02-29	7500	A
USGS	09427520	2004-03-01	6480	A
USGS	09427520	2004-03-02	4950	A
USGS	09427520	2004-03-03	3900	A
USGS	09427520	2004-03-04	6730	A
USGS	09427520	2004-03-05	8310	A
USGS	09427520	2004-03-06	10000	A
USGS	09427520	2004-03-07	9210	A
USGS	09427520	2004-03-08	10300	A
USGS	09427520	2004-03-09	12100	A
USGS	09427520	2004-03-10	13400	A
USGS	09427520	2004-03-11	11100	A
USGS	09427520	2004-03-12	14500	A
USGS	09427520	2004-03-13	15600	A
USGS	09427520	2004-03-14	13800	A
USGS	09427520	2004-03-15	13700	A
USGS	09427520	2004-03-16	11800	A
USGS	09427520	2004-03-17	9110	A
USGS	09427520	2004-03-18	8920	A
USGS	09427520	2004-03-19	11200	A
USGS	09427520	2004-03-20	12200	A
USGS	09427520	2004-03-21	13200	A
USGS	09427520	2004-03-22	13700	A
USGS	09427520	2004-03-23	14300	A
USGS	09427520	2004-03-24	13900	A
USGS	09427520	2004-03-25	10700	A
USGS	09427520	2004-03-26	12500	A
USGS	09427520	2004-03-27	14400	A
USGS	09427520	2004-03-28	13200	A
USGS	09427520	2004-03-29	12900	A
USGS	09427520	2004-03-30	15400	A
USGS	09427520	2004-03-31	15700	A
USGS	09427520	2004-04-01	12500	A
USGS	09427520	2004-04-02	11300	A
USGS	09427520	2004-04-03	10500	A
USGS	09427520	2004-04-04	9910	A
USGS	09427520	2004-04-05	9530	A
USGS	09427520	2004-04-06	12500	A
USGS	09427520	2004-04-07	10700	A
USGS	09427520	2004-04-08	9680	A
USGS	09427520	2004-04-09	9800	A
USGS	09427520	2004-04-10	14000	A
USGS	09427520	2004-04-11	13300	A
USGS	09427520	2004-04-12	14000	A
USGS	09427520	2004-04-13	14500	A
USGS	09427520	2004-04-14	17200	A
USGS	09427520	2004-04-15	12600	A
USGS	09427520	2004-04-16	14300	A
USGS	09427520	2004-04-17	15300	A
USGS	09427520	2004-04-18	13400	A
USGS	09427520	2004-04-19	14700	A
USGS	09427520	2004-04-20	13100	A
USGS	09427520	2004-04-21	12300	A
USGS	09427520	2004-04-22	9910	A
USGS	09427520	2004-04-23	13200	A
USGS	09427520	2004-04-24	13700	A
USGS	09427520	2004-04-25	13800	A
USGS	09427520	2004-04-26	13800	A
USGS	09427520	2004-04-27	14300	A
USGS	09427520	2004-04-28	15700	A
USGS	09427520	2004-04-29	10300	A
USGS	09427520	2004-04-30	14900	A
USGS	09427520	2004-05-01	14300	A
USGS	09427520	2004-05-02	14200	A
USGS	09427520	2004-05-03	14700	A
USGS	09427520	2004-05-04	14500	A
USGS	09427520	2004-05-05	11800	A
USGS	09427520	2004-05-06	10900	A
USGS	09427520	2004-05-07	14500	A
USGS	09427520	2004-05-08	12400	A
USGS	09427520	2004-05-09	12600	A
USGS	09427520	2004-05-10	13200	A
USGS	09427520	2004-05-11	13200	A
USGS	09427520	2004-05-12	13400	A
USGS	09427520	2004-05-13	9500	A
USGS	09427520	2004-05-14	12900	A
USGS	09427520	2004-05-15	12700	A
USGS	09427520	2004-05-16	11900	A
USGS	09427520	2004-05-17	11600	A
USGS	09427520	2004-05-18	11600	A
USGS	09427520	2004-05-19	10400	A
USGS	09427520	2004-05-20	8150	A
USGS	09427520	2004-05-21	9850	A
USGS	09427520	2004-05-22	11800	A
USGS	09427520	2004-05-23	12100	A
USGS	09427520	2004-05-24	12200	A
USGS	09427520	2004-05-25	14600	A
USGS	09427520	2004-05-26	12000	A
USGS	09427520	2004-05-27	8850	A
USGS	09427520	2004-05-28	8360	A
USGS	09427520	2004-05-29	11300	A
USGS	09427520	2004-05-30	14200	A
USGS	09427520	2004-05-31	16100	A
USGS	09427520	2004-06-01	15400	A
USGS	09427520	2004-06-02	14200	A
USGS	09427520	2004-06-03	9810	A
USGS	09427520	2004-06-04	12300	A
USGS	09427520	2004-06-05	13300	A
USGS	09427520	2004-06-06	14000	A
USGS	09427520	2004-06-07	14400	A
USGS	09427520	2004-06-08	14300	A
USGS	09427520	2004-06-09	12700	A
USGS	09427520	2004-06-10	8310	A
USGS	09427520	2004-06-11	11100	A
USGS	09427520	2004-06-12	14300	A
USGS	09427520	2004-06-13	13200	A
USGS	09427520	2004-06-14	12600	A
USGS	09427520	2004-06-15	11800	A
USGS	09427520	2004-06-16	11000	A
USGS	09427520	2004-06-17	8900	A
USGS	09427520	2004-06-18	13700	A
USGS	09427520	2004-06-19	13800	A
USGS	09427520	2004-06-20	12900	A
USGS	09427520	2004-06-21	12900	A
USGS	09427520	2004-06-22	12600	A
USGS	09427520	2004-06-23	12600	A
USGS	09427520	2004-06-24	8900	A
USGS	09427520	2004-06-25	12600	A
USGS	09427520	2004-06-26	13800	A
USGS	09427520	2004-06-27	13700	A
USGS	09427520	2004-06-28	13000	A
USGS	09427520	2004-06-29	14500	A
USGS	09427520	2004-06-30	15600	A
USGS	09427520	2004-07-01	9710	A
USGS	09427520	2004-07-02	10900	A
USGS	09427520	2004-07-03	12400	A
USGS	09427520	2004-07-04	12900	A
USGS	09427520	2004-07-05	13800	A
USGS	09427520	2004-07-06	13900	A
USGS	09427520	2004-07-07	12100	A
USGS	09427520	2004-07-08	9640	A
USGS	09427520	2004-07-09	12800	A
USGS	09427520	2004-07-10	13700	A
USGS	09427520	2004-07-11	13600	A
USGS	09427520	2004-07-12	12900	A
USGS	09427520	2004-07-13	11400	A
USGS	09427520	2004-07-14	11000	A
USGS	09427520	2004-07-15	10200	A
USGS	09427520	2004-07-16	12400	A
USGS	09427520	2004-07-17	13900	A
USGS	09427520	2004-07-18	13200	A
USGS	09427520	2004-07-19	13800	A
USGS	09427520	2004-07-20	14300	A
USGS	09427520	2004-07-21	12500	A
USGS	09427520	2004-07-22	9950	A
USGS	09427520	2004-07-23	13000	A
USGS	09427520	2004-07-24	13000	A
USGS	09427520	2004-07-25	12500	A
USGS	09427520	2004-07-26	14100	A
USGS	09427520	2004-07-27	13600	A
USGS	09427520	2004-07-28	12600	A
USGS	09427520	2004-07-29	9460	A
USGS	09427520	2004-07-30	11400	A
USGS	09427520	2004-07-31	11600	A
USGS	09427520	2004-08-01	12100	A
USGS	09427520	2004-08-02	13600	A
USGS	09427520	2004-08-03	14100	A
USGS	09427520	2004-08-04	11100	A
USGS	09427520	2004-08-05	9510	A
USGS	09427520	2004-08-06	12700	A
USGS	09427520	2004-08-07	11900	A
USGS	09427520	2004-08-08	12100	A
USGS	09427520	2004-08-09	11700	A
USGS	09427520	2004-08-10	12100	A
USGS	09427520	2004-08-11	13000	A
USGS	09427520	2004-08-12	10200	A
USGS	09427520	2004-08-13	10800	A
USGS	09427520	2004-08-14	12100	A
USGS	09427520	2004-08-15	12400	A
USGS	09427520	2004-08-16	9880	A
USGS	09427520	2004-08-17	8880	A
USGS	09427520	2004-08-18	9710	A
USGS	09427520	2004-08-19	10900	A
USGS	09427520	2004-08-20	10300	A
USGS	09427520	2004-08-21	11400	A
USGS	09427520	2004-08-22	12400	A
USGS	09427520	2004-08-23	11400	A
USGS	09427520	2004-08-24	11400	A
USGS	09427520	2004-08-25	10300	A
USGS	09427520	2004-08-26	8750	A
USGS	09427520	2004-08-27	10600	A
USGS	09427520	2004-08-28	11400	A
USGS	09427520	2004-08-29	11600	A
USGS	09427520	2004-08-30	13100	A
USGS	09427520	2004-08-31	12600	A
USGS	09427520	2004-09-01	11600	A
USGS	09427520	2004-09-02	8890	A
USGS	09427520	2004-09-03	9240	A
USGS	09427520	2004-09-04	9750	A
USGS	09427520	2004-09-05	10200	A
USGS	09427520	2004-09-06	10300	A
USGS	09427520	2004-09-07	10000	A
USGS	09427520	2004-09-08	9420	A
USGS	09427520	2004-09-09	8110	A
USGS	09427520	2004-09-10	8180	A
USGS	09427520	2004-09-11	10100	A
USGS	09427520	2004-09-12	10800	A
USGS	09427520	2004-09-13	9820	A
USGS	09427520	2004-09-14	8890	A
USGS	09427520	2004-09-15	9340	A
USGS	09427520	2004-09-16	7890	A
USGS	09427520	2004-09-17	8100	A
USGS	09427520	2004-09-18	10700	A
USGS	09427520	2004-09-19	10500	A
USGS	09427520	2004-09-20	8360	A
USGS	09427520	2004-09-21	8590	A
USGS	09427520	2004-09-22	9700	A
USGS	09427520	2004-09-23	9590	A
USGS	09427520	2004-09-24	7720	A
USGS	09427520	2004-09-25	11000	A
USGS	09427520	2004-09-26	9870	A
USGS	09427520	2004-09-27	9890	A
USGS	09427520	2004-09-28	9920	A
USGS	09427520	2004-09-29	10500	A
USGS	09427520	2004-09-30	10000	A
USGS	09427520	2004-10-01	9150	A
USGS	09427520	2004-10-02	9690	A
USGS	09427520	2004-10-03	10200	A
USGS	09427520	2004-10-04	10200	A
USGS	09427520	2004-10-05	10100	A
USGS	09427520	2004-10-06	10100	A
USGS	09427520	2004-10-07	7490	A
USGS	09427520	2004-10-08	8090	A
USGS	09427520	2004-10-09	9870	A
USGS	09427520	2004-10-10	9650	A
USGS	09427520	2004-10-11	9100	A
USGS	09427520	2004-10-12	8670	A
USGS	09427520	2004-10-13	7510	A
USGS	09427520	2004-10-14	7340	A
USGS	09427520	2004-10-15	7910	A
USGS	09427520	2004-10-16	7620	A
USGS	09427520	2004-10-17	7990	A
USGS	09427520	2004-10-18	8720	A
USGS	09427520	2004-10-19	8130	A
USGS	09427520	2004-10-20	7610	A
USGS	09427520	2004-10-21	5470	A
USGS	09427520	2004-10-22	5520	A
USGS	09427520	2004-10-23	6540	A
USGS	09427520	2004-10-24	6030	A
USGS	09427520	2004-10-25	3440	A
USGS	09427520	2004-10-26	5080	A
USGS	09427520	2004-10-27	5170	A
USGS	09427520	2004-10-28	3690	A
USGS	09427520	2004-10-29	5070	A
USGS	09427520	2004-10-30	4320	A
USGS	09427520	2004-10-31	4080	A
USGS	09427520	2004-11-01	3910	A
USGS	09427520	2004-11-02	4870	A
USGS	09427520	2004-11-03	7190	A
USGS	09427520	2004-11-04	4530	A
USGS	09427520	2004-11-05	4950	A
USGS	09427520	2004-11-06	5360	A
USGS	09427520	2004-11-07	5440	A
USGS	09427520	2004-11-08	6180	A
USGS	09427520	2004-11-09	6100	A
USGS	09427520	2004-11-10	5370	A
USGS	09427520	2004-11-11	4210	A
USGS	09427520	2004-11-12	4250	A
USGS	09427520	2004-11-13	5360	A
USGS	09427520	2004-11-14	6060	A
USGS	09427520	2004-11-15	7830	A
USGS	09427520	2004-11-16	9140	A
USGS	09427520	2004-11-17	7650	A
USGS	09427520	2004-11-18	4830	A
USGS	09427520	2004-11-19	4710	A
USGS	09427520	2004-11-20	6250	A
USGS	09427520	2004-11-21	4710	A
USGS	09427520	2004-11-22	3270	A
USGS	09427520	2004-11-23	2730	A
USGS	09427520	2004-11-24	2590	A
USGS	09427520	2004-11-25	3170	A
USGS	09427520	2004-11-26	3820	A
USGS	09427520	2004-11-27	4250	A
USGS	09427520	2004-11-28	5130	A
USGS	09427520	2004-11-29	4760	A
USGS	09427520	2004-11-30	6270	A
USGS	09427520	2004-12-01	6520	A
USGS	09427520	2004-12-02	5210	A
USGS	09427520	2004-12-03	4350	A
USGS	09427520	2004-12-04	6330	A
USGS	09427520	2004-12-05	5250	A
USGS	09427520	2004-12-06	3380	A
USGS	09427520	2004-12-07	2670	A
USGS	09427520	2004-12-08	2690	A
USGS	09427520	2004-12-09	2580	A
USGS	09427520	2004-12-10	2420	A
USGS	09427520	2004-12-11	2410	A
USGS	09427520	2004-12-12	3250	A
USGS	09427520	2004-12-13	3700	A
USGS	09427520	2004-12-14	3560	A
USGS	09427520	2004-12-15	3300	A
USGS	09427520	2004-12-16	3180	A
USGS	09427520	2004-12-17	4250	A
USGS	09427520	2004-12-18	4950	A
USGS	09427520	2004-12-19	6030	A
USGS	09427520	2004-12-20	7060	A
USGS	09427520	2004-12-21	6890	A
USGS	09427520	2004-12-22	2370	A
USGS	09427520	2004-12-23	2620	A
USGS	09427520	2004-12-24	5080	A
USGS	09427520	2004-12-25	5140	A
USGS	09427520	2004-12-26	3590	A
USGS	09427520	2004-12-27	4020	A
USGS	09427520	2004-12-28	3630	A
USGS	09427520	2004-12-29	5880	A
USGS	09427520	2004-12-30	3390	A
USGS	09427520	2004-12-31	2310	A
USGS	09427520	2005-01-01	5490	A
USGS	09427520	2005-01-02	4620	A
USGS	09427520	2005-01-03	2510	A
USGS	09427520	2005-01-04	1940	A
USGS	09427520	2005-01-05	1910	A
USGS	09427520	2005-01-06	1770	A
USGS	09427520	2005-01-07	1880	A
USGS	09427520	2005-01-08	1900	A
USGS	09427520	2005-01-09	1870	A
USGS	09427520	2005-01-10	2100	A
USGS	09427520	2005-01-11	2290	A
USGS	09427520	2005-01-12	3710	A
USGS	09427520	2005-01-13	6830	A
USGS	09427520	2005-01-14	5010	A
USGS	09427520	2005-01-15	5110	A
USGS	09427520	2005-01-16	5440	A
USGS	09427520	2005-01-17	5100	A
USGS	09427520	2005-01-18	5680	A
USGS	09427520	2005-01-19	5660	A
USGS	09427520	2005-01-20	4730	A
USGS	09427520	2005-01-21	5880	A
USGS	09427520	2005-01-22	6540	A
USGS	09427520	2005-01-23	6550	A
USGS	09427520	2005-01-24	5910	A
USGS	09427520	2005-01-25	3920	A
USGS	09427520	2005-01-26	2310	A
USGS	09427520	2005-01-27	2240	A
USGS	09427520	2005-01-28	3800	A
USGS	09427520	2005-01-29	5720	A
USGS	09427520	2005-01-30	5400	A
USGS	09427520	2005-01-31	5320	A
USGS	09427520	2005-02-01	4950	A
USGS	09427520	2005-02-02	4610	A
USGS	09427520	2005-02-03	5180	A
USGS	09427520	2005-02-04	7480	A
USGS	09427520	2005-02-05	7130	A
USGS	09427520	2005-02-06	8010	A
USGS	09427520	2005-02-07	8030	A
USGS	09427520	2005-02-08	6350	A
USGS	09427520	2005-02-09	5440	A
USGS	09427520	2005-02-10	2800	A
USGS	09427520	2005-02-11	2120	A
USGS	09427520	2005-02-12	2130	A
USGS	09427520	2005-02-13	2130	A
USGS	09427520	2005-02-14	3840	A
USGS	09427520	2005-02-15	3170	A
USGS	09427520	2005-02-16	3090	A
USGS	09427520	2005-02-17	2240	A
USGS	09427520	2005-02-18	2250	A
USGS	09427520	2005-02-19	2220	A
USGS	09427520	2005-02-20	3030	A
USGS	09427520	2005-02-21	7140	A
USGS	09427520	2005-02-22	3630	A
USGS	09427520	2005-02-23	5840	A
USGS	09427520	2005-02-24	7800	A
USGS	09427520	2005-02-25	6750	A
USGS	09427520	2005-02-26	6920	A
USGS	09427520	2005-02-27	6240	A
USGS	09427520	2005-02-28	6350	A
USGS	09427520	2005-03-01	6180	A
USGS	09427520	2005-03-02	7540	A
USGS	09427520	2005-03-03	5900	A
USGS	09427520	2005-03-04	5270	A
USGS	09427520	2005-03-05	6780	A
USGS	09427520	2005-03-06	6770	A
USGS	09427520	2005-03-07	6950	A
USGS	09427520	2005-03-08	8690	A
USGS	09427520	2005-03-09	8940	A
USGS	09427520	2005-03-10	7670	A
USGS	09427520	2005-03-11	8960	A
USGS	09427520	2005-03-12	9770	A
USGS	09427520	2005-03-13	10200	A
USGS	09427520	2005-03-14	10700	A
USGS	09427520	2005-03-15	12000	A
USGS	09427520	2005-03-16	11900	A
USGS	09427520	2005-03-17	8220	A
USGS	09427520	2005-03-18	10200	A
USGS	09427520	2005-03-19	12600	A
USGS	09427520	2005-03-20	13400	A
USGS	09427520	2005-03-21	13000	A
USGS	09427520	2005-03-22	10800	A
USGS	09427520	2005-03-23	10300	A
USGS	09427520	2005-03-24	7640	A
USGS	09427520	2005-03-25	12200	A
USGS	09427520	2005-03-26	12200	A
USGS	09427520	2005-03-27	12100	A
USGS	09427520	2005-03-28	10300	A
USGS	09427520	2005-03-29	11600	A
USGS	09427520	2005-03-30	12200	A
USGS	09427520	2005-03-31	9680	A
USGS	09427520	2005-04-01	12700	A
USGS	09427520	2005-04-02	13000	A
USGS	09427520	2005-04-03	12900	A
USGS	09427520	2005-04-04	10800	A
USGS	09427520	2005-04-05	11200	A
USGS	09427520	2005-04-06	10900	A
USGS	09427520	2005-04-07	11600	A
USGS	09427520	2005-04-08	14100	A
USGS	09427520	2005-04-09	14900	A
USGS	09427520	2005-04-10	13900	A
USGS	09427520	2005-04-11	11900	A
USGS	09427520	2005-04-12	11600	A
USGS	09427520	2005-04-13	10800	A
USGS	09427520	2005-04-14	9790	A
USGS	09427520	2005-04-15	11900	A
USGS	09427520	2005-04-16	12500	A
USGS	09427520	2005-04-17	12600	A
USGS	09427520	2005-04-18	11900	A
USGS	09427520	2005-04-19	11600	A
USGS	09427520	2005-04-20	10300	A
USGS	09427520	2005-04-21	8830	A
USGS	09427520	2005-04-22	9790	A
USGS	09427520	2005-04-23	11600	A
USGS	09427520	2005-04-24	12800	A
USGS	09427520	2005-04-25	9710	A
USGS	09427520	2005-04-26	10100	A
USGS	09427520	2005-04-27	9480	A
USGS	09427520	2005-04-28	8400	A
USGS	09427520	2005-04-29	9420	A
USGS	09427520	2005-04-30	9670	A
USGS	09427520	2005-05-01	9450	A
USGS	09427520	2005-05-02	11000	A
USGS	09427520	2005-05-03	12300	A
USGS	09427520	2005-05-04	11900	A
USGS	09427520	2005-05-05	8640	A
USGS	09427520	2005-05-06	12600	A
USGS	09427520	2005-05-07	13700	A
USGS	09427520	2005-05-08	13700	A
USGS	09427520	2005-05-09	11700	A
USGS	09427520	2005-05-10	11000	A
USGS	09427520	2005-05-11	8940	A
USGS	09427520	2005-05-12	8500	A
USGS	09427520	2005-05-13	9980	A
USGS	09427520	2005-05-14	11100	A
USGS	09427520	2005-05-15	11500	A
USGS	09427520	2005-05-16	12800	A
USGS	09427520	2005-05-17	12600	A
USGS	09427520	2005-05-18	11500	A
USGS	09427520	2005-05-19	8860	A
USGS	09427520	2005-05-20	10200	A
USGS	09427520	2005-05-21	12600	A
USGS	09427520	2005-05-22	13200	A
USGS	09427520	2005-05-23	12900	A
USGS	09427520	2005-05-24	12800	A
USGS	09427520	2005-05-25	11900	A
USGS	09427520	2005-05-26	10200	A
USGS	09427520	2005-05-27	10500	A
USGS	09427520	2005-05-28	12300	A
USGS	09427520	2005-05-29	12400	A
USGS	09427520	2005-05-30	12500	A
USGS	09427520	2005-05-31	11000	A
USGS	09427520	2005-06-01	10600	A
USGS	09427520	2005-06-02	8700	A
USGS	09427520	2005-06-03	10800	A
USGS	09427520	2005-06-04	13100	A
USGS	09427520	2005-06-05	12600	A
USGS	09427520	2005-06-06	12600	A
USGS	09427520	2005-06-07	12300	A
USGS	09427520	2005-06-08	12100	A
USGS	09427520	2005-06-09	9780	A
USGS	09427520	2005-06-10	12600	A
USGS	09427520	2005-06-11	13100	A
USGS	09427520	2005-06-12	12800	A
USGS	09427520	2005-06-13	13800	A
USGS	09427520	2005-06-14	13500	A
USGS	09427520	2005-06-15	12000	A
USGS	09427520	2005-06-16	9930	A
USGS	09427520	2005-06-17	12400	A
USGS	09427520	2005-06-18	14000	A
USGS	09427520	2005-06-19	13500	A
USGS	09427520	2005-06-20	13500	A
USGS	09427520	2005-06-21	12500	A
USGS	09427520	2005-06-22	13200	A
USGS	09427520	2005-06-23	10800	A
USGS	09427520	2005-06-24	13200	A
USGS	09427520	2005-06-25	13900	A
USGS	09427520	2005-06-26	13900	A
USGS	09427520	2005-06-27	13900	A
USGS	09427520	2005-06-28	13800	A
USGS	09427520	2005-06-29	13400	A
USGS	09427520	2005-06-30	11000	A
USGS	09427520	2005-07-01	11900	A
USGS	09427520	2005-07-02	14100	A
USGS	09427520	2005-07-03	14300	A
USGS	09427520	2005-07-04	14700	A
USGS	09427520	2005-07-05	14300	A
USGS	09427520	2005-07-06	13200	A
USGS	09427520	2005-07-07	9110	A
USGS	09427520	2005-07-08	13200	A
USGS	09427520	2005-07-09	15200	A
USGS	09427520	2005-07-10	15800	A
USGS	09427520	2005-07-11	15500	A
USGS	09427520	2005-07-12	15100	A
USGS	09427520	2005-07-13	14300	A
USGS	09427520	2005-07-14	11500	A
USGS	09427520	2005-07-15	14700	A
USGS	09427520	2005-07-16	15400	A
USGS	09427520	2005-07-17	14700	A
USGS	09427520	2005-07-18	13900	A
USGS	09427520	2005-07-19	14300	A
USGS	09427520	2005-07-20	14500	A
USGS	09427520	2005-07-21	11900	A
USGS	09427520	2005-07-22	14700	A
USGS	09427520	2005-07-23	15100	A
USGS	09427520	2005-07-24	13200	A
USGS	09427520	2005-07-25	12600	A
USGS	09427520	2005-07-26	12100	A
USGS	09427520	2005-07-27	12000	A
USGS	09427520	2005-07-28	12000	A
USGS	09427520	2005-07-29	13700	A
USGS	09427520	2005-07-30	16400	A
USGS	09427520	2005-07-31	15700	A
USGS	09427520	2005-08-01	11000	A
USGS	09427520	2005-08-02	11500	A
USGS	09427520	2005-08-03	11400	A
USGS	09427520	2005-08-04	9680	A
USGS	09427520	2005-08-05	10800	A
USGS	09427520	2005-08-06	12900	A
USGS	09427520	2005-08-07	11900	A
USGS	09427520	2005-08-08	9510	A
USGS	09427520	2005-08-09	9510	A
USGS	09427520	2005-08-10	8700	A
USGS	09427520	2005-08-11	5920	A
